time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2012-10-21T23:03:14.230,40.3096667,-124.5225,18.821,2.79,md,29,233,0.182,0.23,nc,nc71864415,2017-01-28T18:52:41.620,offshore Northern California,earthquake,1.26,0.44,0.161,45,reviewed,nc,nc
2012-10-23T07:45:52.110,40.2988333,-124.5321667,8.249,3.69,mw,25,237,0.191,0.21,nc,nc71865635,2017-03-17T22:34:21.417,offshore Northern California,earthquake,0.73,0.57,,3,reviewed,nc,nc
2012-11-13T23:50:03.170,40.4491667,-125.9713333,22.422,3.47,ml,39,285,1.246,0.25,nc,nc71885741,2017-01-28T22:46:21.809,off the coast of Northern California,earthquake,3.96,11.42,0.281,27,reviewed,nc,nc
2012-11-16T15:37:44.530,40.3851667,-125.023,12.211,2.91,md,60,236,0.5306,0.13,nc,nc71887551,2017-01-28T23:15:16.257,offshore Northern California,earthquake,0.35,1.22,0.198,58,reviewed,nc,nc
2012-11-16T19:51:51.620,40.369,-125.0103333,12.001,2.8,md,48,257,0.5243,0.19,nc,nc71887696,2017-01-28T23:16:54.289,offshore Northern California,earthquake,0.5,1.47,0.183,42,reviewed,nc,nc
2012-11-18T06:53:04.400,40.657,-125.3636667,22.859,3.72,mw,78,248,0.8018,0.22,nc,nc71888646,2017-01-28T23:27:57.080,offshore Northern California,earthquake,2.15,8.2,,3,reviewed,nc,nc
2012-11-21T05:27:25.440,40.3791667,-124.6016667,20.459,2.61,md,17,272,0.2234,0.21,nc,nc71890486,2017-01-28T23:51:59.311,offshore Northern California,earthquake,1.64,0.57,0.23,15,reviewed,nc,nc
2012-11-24T00:30:32.660,40.4088333,-124.5348333,20.549,2.53,md,15,283,0.1649,0.18,nc,nc71892066,2017-01-29T00:14:57.079,offshore Northern California,earthquake,1.95,0.56,0.277,43,reviewed,nc,nc
2012-11-24T15:15:44.330,40.2073333,-125.1846667,4.621,2.62,md,14,329,0.6982,0.25,nc,nc71892546,2017-01-29T00:23:49.962,offshore Northern California,earthquake,14.13,12.02,0.168,39,reviewed,nc,nc
2012-11-26T09:32:36.710,40.4231667,-126.762,-0.298,3.08,ml,19,292,1.849,0.16,nc,nc71893946,2017-01-29T00:44:34.834,off the coast of Northern California,earthquake,5.64,2.9,0.253,7,reviewed,nc,nc
2012-12-04T13:32:01.430,40.2928333,-124.4651667,19.271,2.94,md,19,257,0.1414,0.18,nc,nc71898316,2017-01-29T01:51:28.568,offshore Northern California,earthquake,0.83,0.41,0.172,74,reviewed,nc,nc
2012-12-04T13:44:00.400,40.2946667,-124.4768333,20.311,2.52,md,14,264,0.1495,0.18,nc,nc71898326,2017-01-29T01:51:45.695,offshore Northern California,earthquake,1.05,0.46,0.12,19,reviewed,nc,nc
2012-12-05T19:00:21.350,40.3021667,-124.5276667,18.761,3.11,ml,28,244,0.1874,0.15,nc,nc71899071,2017-01-29T02:03:15.576,offshore Northern California,earthquake,1.28,0.33,0.205,21,reviewed,nc,nc
2012-12-12T15:49:50.010,40.2946667,-124.4988333,19.721,3.52,mw,24,252,0.1658,0.13,nc,nc71903411,2017-03-17T22:35:42.153,offshore Northern California,earthquake,0.85,0.33,,2,reviewed,nc,nc
2012-12-17T09:38:36.630,40.2113333,-124.8915,3.251,2.58,md,21,307,0.4775,0.25,nc,nc71906346,2017-01-29T03:52:58.781,offshore Northern California,earthquake,1.03,0.62,0.114,18,reviewed,nc,nc
2012-12-19T12:02:23.790,40.28,-124.3596667,18.941,3.79,mw,19,230,0.07117,0.16,nc,nc71907486,2017-03-17T22:36:19.857,offshore Northern California,earthquake,0.81,0.33,,6,reviewed,nc,nc
2012-12-19T13:58:21.440,40.679,-127.214,10,4.2,mb,33,212.2,,0.86,us,usp000jx59,2014-11-07T01:49:37.813,off the coast of Northern California,earthquake,,,,1,reviewed,us,us
2012-12-30T07:01:57.340,40.3728333,-124.1265,26.736,2.87,md,23,62,0.04505,0.11,nc,nc71912466,2017-01-29T05:28:24.380,Northern California,earthquake,0.45,0.96,0.125,63,reviewed,nc,nc
2012-12-31T10:48:29.530,40.405,-126.2493333,9.62,3.09,ml,24,306,1.461,0.22,nc,nc71913031,2019-06-10T23:49:05.168,"167km W of Petrolia, CA",earthquake,2.67,31.61,0.213,7,reviewed,nc,nc
2013-01-07T01:42:34.140,40.2155,-124.1135,12.97,2.64,md,23,92,0.05586,0.12,nc,nc71916311,2017-01-30T18:29:30.850,Northern California,earthquake,0.3,0.53,0.112,35,reviewed,nc,nc
2013-01-09T23:59:44.840,40.2946667,-124.5731667,18.56,2.61,md,28,253,0.2225,0.15,nc,nc71918476,2017-01-30T19:23:30.236,"40km SW of Ferndale, California",earthquake,0.65,0.31,0.112,31,reviewed,nc,nc
2013-01-12T21:17:02.920,40.0563333,-127.1458333,4.532,3.24,md,10,353,2.187,0.22,nc,nc71920731,2017-01-30T20:00:20.048,off the coast of Northern California,earthquake,15.2,12.53,0.252,14,reviewed,nc,nc
2013-01-13T10:28:17.650,40.3875,-125.316,15.831,4.02,mw,89,256,0.7514,0.47,nc,nc71920936,2017-01-30T20:05:07.950,offshore Northern California,earthquake,4.25,6.18,,6,reviewed,nc,nc
2013-01-13T17:17:42.810,40.3178333,-124.5868333,20.631,2.77,md,34,253,0.2315,0.25,nc,nc71921091,2017-01-30T20:08:44.731,offshore Northern California,earthquake,1.16,0.45,0.15,41,reviewed,nc,nc
2013-01-15T19:08:07.940,40.352,-124.876,19.331,2.59,md,26,269,0.4288,0.32,nc,nc71922276,2017-01-30T20:34:55.827,offshore Northern California,earthquake,4.53,2.86,0.152,19,reviewed,nc,nc
2013-01-22T22:17:25.450,40.3723333,-125.1233333,3.651,2.65,md,33,288,0.6081,0.28,nc,nc71927051,2017-01-30T22:00:13.841,offshore Northern California,earthquake,1.02,0.85,0.194,27,reviewed,nc,nc
2013-01-23T12:37:28.150,40.325,-124.8553333,9.121,2.72,md,27,286,0.4225,0.28,nc,nc71927421,2017-01-30T22:07:10.057,offshore Northern California,earthquake,1.59,1.68,0.168,19,reviewed,nc,nc
2013-01-24T11:22:57.050,40.4415,-125.636,17.472,4.02,mw,53,248,0.9901,0.29,nc,nc71927951,2017-03-17T22:39:13.838,offshore Northern California,earthquake,4.75,7.46,,5,reviewed,nc,nc
2013-01-24T13:22:52.750,40.4186667,-125.0838333,-0.239,2.82,md,39,277,0.5721,0.37,nc,nc71927996,2017-01-30T22:18:43.165,offshore Northern California,earthquake,2.08,0.94,0.124,29,reviewed,nc,nc
2013-01-25T20:53:19.320,40.3036667,-124.579,20.561,2.52,md,31,253,0.2261,0.17,nc,nc71928746,2017-01-30T22:33:33.141,offshore Northern California,earthquake,0.63,0.25,0.17,36,reviewed,nc,nc
2013-02-05T22:03:44.770,40.452,-126.006,15.3,3.8,mwr,19,207.9,,,us,us2013lgaz,2017-01-31T01:20:15.440,"148km W of Ferndale, California",earthquake,,,,,reviewed,nc,brk
2013-02-10T05:10:58.520,40.6091667,-125.3253333,10.852,3.07,ml,41,260,0.764,0.21,nc,nc71934660,2017-01-31T02:01:36.297,"89km W of Ferndale, California",earthquake,2.37,3,0.235,9,reviewed,nc,nc
2013-02-14T18:26:43.910,40.3405,-124.3561667,15.031,2.51,md,20,226,0.05766,0.15,nc,nc71937430,2017-01-31T02:43:37.440,"27km SW of Rio Dell, California",earthquake,0.6,0.35,0.133,33,reviewed,nc,nc
2013-02-15T18:32:07.820,40.3788333,-124.2835,24.959,2.8,md,22,156,0.05676,0.12,nc,nc71938025,2017-01-31T02:51:09.530,"20km SW of Rio Dell, California",earthquake,0.85,0.94,0.186,52,reviewed,nc,nc
2013-02-15T18:32:17.430,40.3468333,-124.3155,27.261,2.56,md,8,196,0.03423,0.07,nc,nc71069779,2017-01-31T02:51:16.358,"24km SW of Rio Dell, California",earthquake,1.1,1.14,0.061,5,reviewed,nc,nc
2013-02-15T22:58:30.690,40.3921667,-124.3101667,28.749,2.89,md,22,181,0.07297,0.2,nc,nc71938215,2017-01-31T02:53:45.830,"20km SW of Rio Dell, California",earthquake,1.1,1.32,0.178,59,reviewed,nc,nc
2013-02-19T10:20:36.080,40.3736667,-124.3013333,25.909,2.68,md,21,179,0.05315,0.13,nc,nc71940295,2017-01-31T03:25:02.760,"21km SW of Rio Dell, California",earthquake,0.5,0.53,0.188,41,reviewed,nc,nc
2013-02-20T12:22:00.330,40.349,-127.144,10,4.3,mb,58,198.5,,1.05,us,usc000faka,2017-01-31T03:33:58.655,"235km W of Ferndale, California",earthquake,,,,5,reviewed,us,us
2013-02-22T01:52:04.230,40.2966667,-124.5038333,19.461,2.85,md,25,255,0.1694,0.17,nc,nc71942075,2017-01-31T03:47:03.545,"37km SSW of Ferndale, California",earthquake,1.02,0.36,0.191,58,reviewed,nc,nc
2013-02-22T15:57:43.230,40.3755,-124.8938333,14.441,2.76,md,53,243,0.436,0.15,nc,nc71942340,2017-01-31T03:52:09.042,"57km WSW of Ferndale, California",earthquake,0.64,0.97,0.164,47,reviewed,nc,nc
2013-03-03T05:50:19.370,40.3991667,-125.6555,4.622,2.78,md,32,321,1.008,0.19,nc,nc71947470,2017-01-31T05:24:18.633,"119km W of Ferndale, California",earthquake,13.27,15.88,0.112,26,reviewed,nc,nc
2013-03-03T13:48:07.900,40.4803333,-126.1356667,2.122,3.04,md,31,288,1.37,0.23,nc,nc71947630,2017-01-31T05:27:32.083,"158km W of Ferndale, California",earthquake,5.93,3.93,0.186,41,reviewed,nc,nc
2013-03-03T17:46:51.350,40.3123333,-124.6685,14.071,4.18,mw,57,244,0.2937,0.22,nc,nc71947725,2017-03-17T22:40:51.037,"45km SW of Ferndale, California",earthquake,0.49,0.39,,6,reviewed,nc,nc
2013-03-03T18:48:44.710,40.3096667,-124.6731667,17.091,2.68,md,33,259,0.2973,0.18,nc,nc71947735,2017-01-31T05:29:46.909,"45km SW of Ferndale, California",earthquake,1.05,0.42,0.14,29,reviewed,nc,nc
2013-03-11T00:44:29.020,40.496,-125.5296667,1.142,2.82,md,32,275,0.9081,0.17,nc,nc71951595,2017-01-31T06:36:44.054,"107km W of Ferndale, California",earthquake,4.01,2.37,0.164,37,reviewed,nc,nc
2013-03-12T03:40:21.010,40.2911667,-124.4958333,19.191,2.94,md,24,263,0.1649,0.16,nc,nc71952505,2017-01-31T06:47:49.583,"37km SSW of Ferndale, California",earthquake,1,0.34,0.165,78,reviewed,nc,nc
2013-03-15T16:45:08.340,40.337,-124.6671667,17.681,2.58,md,40,233,0.2874,0.19,nc,nc71955375,2017-01-31T07:35:16.210,"43km SW of Ferndale, California",earthquake,0.59,0.51,0.142,35,reviewed,nc,nc
2013-03-16T05:47:04.620,40.2826667,-125.3931667,3.908,2.68,md,18,329,0.8288,0.27,nc,nc71955670,2017-01-31T07:40:02.101,"101km WSW of Ferndale, California",earthquake,14.84,12.2,0.165,23,reviewed,nc,nc
2013-03-21T15:56:24.980,40.4343333,-124.6998333,24.879,2.76,md,36,237,0.2793,0.16,nc,nc71957995,2017-01-31T08:17:50.237,"40km WSW of Ferndale, California",earthquake,0.75,2.08,0.148,42,reviewed,nc,nc
2013-03-24T17:25:40.940,40.6138333,-124.9688333,13.539,4.29,mw,33,250,0.5,0.2,nc,nc71959700,2017-03-17T22:41:57.636,"59km W of Ferndale, California",earthquake,1.53,31.61,,5,reviewed,nc,nc
2013-03-26T14:37:13.730,40.5773333,-124.4421667,21.946,2.94,ml,19,263,0.1297,0.1,nc,nc71960855,2017-01-31T09:08:25.440,"15km W of Ferndale, California",earthquake,0.81,0.41,0.137,20,reviewed,nc,nc
2013-03-29T03:15:32.230,40.4165,-126.1673333,19.062,2.77,md,26,287,1.396,0.2,nc,nc71962410,2017-01-31T09:32:34.541,"162km W of Ferndale, California",earthquake,4.45,7.04,0.155,5,reviewed,nc,nc
2013-03-30T21:43:18.640,40.4113333,-126.2676667,11.612,4.81,mw,25,303,1.473,0.32,nc,nc71963385,2017-01-31T09:51:28.970,"169km W of Ferndale, California",earthquake,11.09,12.82,,4,reviewed,nc,nc
2013-04-06T19:40:54.900,40.2943333,-124.5008333,19.451,2.96,md,25,254,0.1676,0.16,nc,nc71967375,2017-01-31T10:48:14.935,"37km SSW of Ferndale, California",earthquake,0.91,0.39,0.174,73,reviewed,nc,nc
2013-04-09T15:40:42.890,40.503,-124.5233333,23.869,3.01,ml,19,277,0.1441,0.14,nc,nc71968695,2017-01-31T11:10:53.475,"23km WSW of Ferndale, California",earthquake,0.96,0.46,0.294,14,reviewed,nc,nc
2013-04-09T23:07:25.930,40.2828333,-127.1825,9.622,3.06,ml,13,322,2.179,0.24,nc,nc71968890,2017-01-31T11:14:11.051,"249km W of Ferndale, California",earthquake,2.61,31.61,0.146,6,reviewed,nc,nc
2013-04-23T14:44:34.120,40.2895,-124.5531667,19.661,2.85,ml,28,253,0.2081,0.2,nc,nc71976060,2017-01-31T13:12:21.224,"40km SW of Ferndale, California",earthquake,0.77,0.33,0.145,16,reviewed,nc,nc
2013-04-24T03:48:16.910,40.289,-126.7231667,4.592,3.11,ml,14,325,1.83,0.13,nc,nc71976290,2017-01-31T13:16:18.658,"211km W of Ferndale, California",earthquake,10.03,8.4,0.096,7,reviewed,nc,nc
2013-04-27T09:01:55.470,40.418,-125.3685,18.588,3.06,ml,80,240,0.7883,0.22,nc,nc71978065,2017-01-31T13:42:34.687,"76km WSW of Ferndale, California",earthquake,1.77,4.15,0.178,22,reviewed,nc,nc
2013-04-30T15:14:20.930,40.2811667,-124.3515,18.71,2.54,md,19,229,0.06577,0.18,nc,nc71979765,2017-01-31T14:08:20.350,"31km SW of Rio Dell, California",earthquake,0.85,0.31,0.173,20,reviewed,nc,nc
2013-05-01T21:03:23.280,40.297,-124.3838333,8.559,3.86,mw,21,237,0.07838,0.17,nc,nc71980360,2017-03-17T22:43:51.510,"31km SW of Rio Dell, California",earthquake,0.57,0.33,,4,reviewed,nc,nc
2013-05-01T21:05:44.470,40.2953333,-124.3671667,8.261,2.5,md,21,232,0.06847,0.18,nc,nc71980370,2017-01-31T14:16:53.200,"31km SW of Rio Dell, California",earthquake,0.62,0.39,0.175,30,reviewed,nc,nc
2013-05-02T00:30:48.390,40.2965,-124.3876667,8.771,2.51,md,21,238,0.08288,0.17,nc,nc71980445,2017-01-31T14:17:57.967,"32km SW of Rio Dell, California",earthquake,0.67,0.55,0.15,28,reviewed,nc,nc
2013-05-08T21:41:01.740,40.4233333,-125.3611667,22.228,3.03,ml,82,260,0.782,0.22,nc,nc71988161,2017-01-31T15:24:19.040,"94km W of Ferndale, California",earthquake,1.77,7.08,0.258,18,reviewed,nc,nc
2013-05-10T06:44:19.950,40.343,-124.6115,22.501,2.73,md,43,233,0.2477,0.25,nc,nc71988991,2017-01-31T15:35:23.250,"39km SW of Ferndale, California",earthquake,1.35,0.75,0.157,54,reviewed,nc,nc
2013-05-10T10:47:36.490,40.4238333,-124.4416667,25.349,2.52,md,16,268,0.09459,0.15,nc,nc71989086,2017-01-31T15:37:01.750,"22km SW of Ferndale, California",earthquake,1.16,0.72,0.242,35,reviewed,nc,nc
2013-05-11T06:11:00.070,40.3305,-124.5913333,19.901,3.57,mw,39,244,0.2342,0.19,nc,nc71989571,2017-03-17T22:45:18.894,"38km SW of Ferndale, California",earthquake,0.9,0.35,,5,reviewed,nc,nc
2013-05-17T10:10:06.000,40.2865,-124.3436667,18.23,2.7,mh,16,230,0.05766,0.18,nc,nc71992936,2017-01-31T16:35:58.248,"31km SW of Rio Dell, California",earthquake,1.83,0.97,,0,reviewed,nc,nc
2013-05-18T13:46:08.860,40.2858333,-124.4603333,23.339,4.28,mw,23,244,0.1378,0.16,nc,nc71993641,2017-03-17T22:45:48.178,"29km SW of Rio Dell, California",earthquake,1.1,0.47,,5,reviewed,nc,nc
2013-05-18T14:02:31.260,40.4475,-124.5016667,26.139,2.6,md,17,268,0.1279,0.2,nc,nc71993646,2017-01-31T16:47:31.627,"24km SW of Ferndale, California",earthquake,1.79,1.21,0.17,41,reviewed,nc,nc
2013-05-18T15:54:04.930,40.4231667,-124.4905,24.619,3.78,mw,19,277,0.1279,0.16,nc,nc71993701,2017-03-17T22:46:05.482,"23km SW of Ferndale, California",earthquake,0.7,0.78,,6,reviewed,nc,nc
2013-05-19T06:04:49.840,40.312,-124.4088333,21.811,2.83,md,17,251,0.0955,0.17,nc,nc71994086,2017-01-31T16:53:57.997,"31km SSW of Ferndale, California",earthquake,1.08,0.56,0.128,70,reviewed,nc,nc
2013-05-20T13:28:23.620,40.414,-126.7208333,-0.178,2.94,ml,58,309,1.818,0.35,nc,nc71994751,2017-01-31T17:05:16.499,"209km W of Ferndale, California",earthquake,13.42,6.82,0.035,6,reviewed,nc,nc
2013-05-22T21:26:44.350,40.2953333,-124.3978333,22.281,2.7,md,20,241,0.09099,0.22,nc,nc71996146,2017-01-31T17:26:34.666,"33km SW of Rio Dell, California",earthquake,1.07,0.58,0.177,58,reviewed,nc,nc
2013-05-23T18:09:50.090,40.395,-126.005,4.4,2.7,md,9,338,,,us,usp000k0xb,2017-01-31T17:37:54.334,"149km W of Ferndale, California",earthquake,,,,,reviewed,nc,nc
2013-06-09T04:51:10.900,40.3256667,-124.5853333,21.081,2.76,md,38,236,0.2297,0.27,nc,nc72004760,2017-01-31T22:52:18.758,"38km SW of Ferndale, California",earthquake,1.93,0.56,0.182,44,reviewed,nc,nc
2013-06-10T19:40:50.680,40.338,-127.145,10,3.3,ml,34,261,,0.92,us,usp000k170,2014-11-07T01:51:03.535,off the coast of Northern California,earthquake,,,,,reviewed,us,us
2013-06-17T05:07:35.960,40.3823333,-126.1918333,9.622,2.72,md,23,305,1.417,0.26,nc,nc72009495,2017-01-31T23:59:19.990,"164km W of Ferndale, California",earthquake,3.46,31.61,0.093,16,reviewed,nc,nc
2013-06-18T18:42:39.880,40.3923333,-126.1545,3.432,2.64,md,17,313,1.388,0.27,nc,nc72010910,2017-02-01T00:23:54.837,"161km W of Ferndale, California",earthquake,16.04,12.91,0.206,11,reviewed,nc,nc
2013-06-24T22:47:03.100,40.3711667,-124.4263333,16.791,2.6,md,18,260,0.1189,0.14,nc,nc72015000,2017-02-01T01:25:32.778,"26km SSW of Ferndale, California",earthquake,1.08,0.44,0.177,36,reviewed,nc,nc
2013-06-30T17:13:55.160,40.3863333,-124.7251667,22.981,2.53,md,35,282,0.309,0.34,nc,nc72017985,2017-02-01T02:13:30.656,"44km WSW of Ferndale, California",earthquake,1.95,2.6,0.28,33,reviewed,nc,nc
2013-07-01T07:11:27.710,40.4146667,-125.2588333,20.931,3,ml,76,254,0.7054,0.24,nc,nc72018285,2017-02-01T02:19:04.815,"86km WSW of Ferndale, California",earthquake,2.51,5.01,0.298,10,reviewed,nc,nc
2013-07-02T10:54:04.350,40.3703333,-124.265,23.609,2.76,md,21,136,0.05045,0.11,nc,nc72018865,2017-02-01T02:25:42.470,"19km SW of Rio Dell, California",earthquake,0.48,0.37,0.16,64,reviewed,nc,nc
2013-07-06T08:28:54.470,40.285,-124.4535,19.431,2.64,md,20,253,0.1342,0.13,nc,nc72021945,2017-02-01T03:07:42.814,"36km SSW of Ferndale, California",earthquake,1.03,0.29,0.164,55,reviewed,nc,nc
2013-07-07T21:30:51.460,40.3656667,-125.0321667,3.191,2.81,md,26,286,0.5414,0.27,nc,nc72022515,2017-02-01T03:17:30.864,"69km WSW of Ferndale, California",earthquake,1.34,0.86,0.165,50,reviewed,nc,nc
2013-07-08T11:29:44.550,40.2238333,-125.2226667,14.541,2.82,md,15,331,0.7216,0.25,nc,nc72022925,2017-02-01T03:22:57.011,"90km WSW of Ferndale, California",earthquake,2.09,31.61,0.112,52,reviewed,nc,nc
2013-07-11T16:34:19.970,40.362,-124.9588333,14.681,2.56,md,22,263,0.4874,0.16,nc,nc72024935,2017-02-01T03:47:36.255,"63km WSW of Ferndale, California",earthquake,0.85,0.59,0.114,17,reviewed,nc,nc
2013-07-19T17:43:01.450,40.4091667,-124.6511667,24.411,2.5,md,27,236,0.2486,0.23,nc,nc72029540,2017-02-01T04:51:28.880,"37km WSW of Ferndale, California",earthquake,2.51,2.25,0.258,19,reviewed,nc,nc
2013-07-22T06:04:51.780,40.359,-126.422,10,3.4,ml,44,252,,1.05,us,usp000k295,2015-01-31T03:57:55.959,"188km WSW of Ferndale, California",earthquake,,,,,reviewed,us,nc
2013-07-25T03:38:02.700,40.56,-127.153,4.5,3.2,md,14,320,,,us,usc000infr,2017-02-01T05:36:51.432,"244km W of Ferndale, California",earthquake,,,,,reviewed,nc,nc
2013-07-25T03:39:07.700,40.36,-127.237,4.8,2.9,md,10,352,,,us,usc000iqcz,2017-02-01T05:36:56.203,"253km W of Ferndale, California",earthquake,,,,,reviewed,nc,nc
2013-07-26T08:32:12.700,40.424,-127.092,17,4,mb,56,316,,,us,usc000ipkd,2017-02-01T05:47:53.940,"240km W of Ferndale, California",earthquake,,,,10,reviewed,nc,us
2013-07-29T09:07:58.940,40.3548333,-125.1371667,7.891,2.76,md,62,279,0.6216,0.38,nc,nc72036065,2017-02-01T06:15:42.161,"78km WSW of Ferndale, California",earthquake,2.36,2.61,0.162,51,reviewed,nc,nc
2013-07-29T13:59:35.300,40.443,-124.3586667,28.619,2.81,md,17,234,0.03604,0.12,nc,nc72036165,2017-02-01T06:17:35.480,"16km SSW of Ferndale, California",earthquake,0.92,0.83,0.181,63,reviewed,nc,nc
2013-07-30T01:36:53.170,40.2401667,-125.3883333,37.048,2.71,md,15,313,0.836,0.19,nc,nc72039801,2017-02-01T06:20:52.360,"102km WSW of Ferndale, California",earthquake,2.38,7.98,0.18,13,reviewed,nc,nc
2013-07-30T05:15:08.820,40.374,-125.8443333,1.852,2.84,md,27,322,1.154,0.28,nc,nc72039901,2017-02-01T06:23:15.358,"135km W of Ferndale, California",earthquake,17.96,11.85,0.111,21,reviewed,nc,nc
2013-07-31T23:47:48.770,40.5061667,-124.737,12.099,2.53,md,37,245,0.3063,0.17,nc,nc72041011,2017-02-01T06:37:36.874,"40km W of Ferndale, California",earthquake,0.74,0.99,0.18,34,reviewed,nc,nc
2013-08-01T21:12:58.320,40.3851667,-125.0235,22.691,2.82,md,40,278,0.5306,0.29,nc,nc72041431,2017-02-01T06:43:35.267,"67km WSW of Ferndale, California",earthquake,4.54,25.66,0.145,39,reviewed,nc,nc
2013-08-02T14:29:21.910,40.4078333,-125.6768333,0.942,2.7,md,31,322,1.023,0.37,nc,nc72041946,2017-02-01T06:51:43.344,"121km W of Ferndale, California",earthquake,21.51,12.41,0.197,23,reviewed,nc,nc
2013-08-10T17:34:31.520,40.6718333,-125.142,25.349,2.55,md,26,279,0.6432,0.29,nc,nc72046731,2017-02-01T08:03:55.952,"75km W of Ferndale, California",earthquake,1.85,20.53,0.179,19,reviewed,nc,nc
2013-08-11T04:24:35.310,40.3706667,-124.5766667,23.311,2.54,md,22,282,0.2108,0.19,nc,nc72046966,2017-02-01T08:07:03.466,"34km SW of Ferndale, California",earthquake,1.41,0.87,0.324,32,reviewed,nc,nc
2013-08-14T18:01:51.470,40.3045,-124.4743333,18.531,2.54,md,20,260,0.1459,0.16,nc,nc72049236,2017-02-01T08:38:02.315,"35km SSW of Ferndale, California",earthquake,1.81,0.45,0.119,37,reviewed,nc,nc
2013-08-19T08:05:05.130,40.3576667,-124.0921667,28.876,3.17,ml,25,47,0.06306,0.1,nc,nc72052061,2017-03-17T22:53:27.299,"15km S of Rio Dell, California",earthquake,0.35,0.68,0.257,21,reviewed,nc,nc
2013-08-19T08:05:34.960,40.332,-124.117,28.393,2.74,md,20,48,0.08559,0.11,nc,nc72052066,2017-02-01T09:15:24.050,"18km S of Rio Dell, California",earthquake,0.47,0.74,0.149,18,reviewed,nc,nc
2013-08-19T08:37:21.140,40.3363333,-124.1153333,27.673,2.76,md,25,48,0.08108,0.11,nc,nc72052081,2017-02-01T09:15:54.720,"18km S of Rio Dell, California",earthquake,0.44,0.86,0.189,57,reviewed,nc,nc
2013-08-22T03:23:40.130,40.4935,-124.284,18.682,2.88,md,19,160,0.04414,0.09,nc,nc72054076,2017-02-01T09:34:57.770,"9km S of Ferndale, California",earthquake,0.44,0.27,0.205,59,reviewed,nc,nc
2013-08-23T20:10:56.470,40.4171667,-124.294,24.709,2.66,md,23,156,0.06757,0.1,nc,nc72055081,2017-02-01T09:48:20.760,"17km S of Ferndale, California",earthquake,0.52,0.54,0.183,62,reviewed,nc,nc
2013-08-25T16:33:09.260,40.322,-124.4423333,16.161,2.76,md,22,254,0.1207,0.14,nc,nc72056176,2017-02-01T10:03:23.022,"32km SSW of Ferndale, California",earthquake,0.82,0.36,0.169,60,reviewed,nc,nc
2013-08-30T10:38:16.790,40.3906667,-124.6515,20.231,3,ml,43,234,0.2541,0.15,nc,nc72059836,2017-02-01T10:54:55.660,"38km WSW of Ferndale, California",earthquake,0.76,0.34,0.233,20,reviewed,nc,nc
2013-09-04T09:30:49.990,40.442,-124.6685,24.489,2.67,md,33,241,0.255,0.27,nc,nc72063466,2017-02-01T11:39:07.881,"37km WSW of Ferndale, California",earthquake,1.14,2.84,0.167,42,reviewed,nc,nc
2013-09-04T09:32:23.520,40.2943333,-124.5003333,19.221,2.59,md,24,254,0.1676,0.17,nc,nc72063471,2017-02-01T11:39:13.968,"37km SSW of Ferndale, California",earthquake,1.5,0.38,0.127,41,reviewed,nc,nc
2013-09-09T00:40:54.600,40.262,-124.2911667,20.61,3.17,ml,25,215,0.01982,0.13,nc,nc72066376,2017-02-01T12:18:17.560,"30km SSW of Rio Dell, California",earthquake,0.54,0.2,0.193,25,reviewed,nc,nc
2013-09-09T11:47:34.420,40.3138333,-124.8638333,6.791,2.61,md,41,288,0.4333,0.18,nc,nc72066616,2017-02-01T12:21:21.436,"58km WSW of Ferndale, California",earthquake,5.73,4.72,0.148,36,reviewed,nc,nc
2013-09-11T06:01:32.110,40.4178333,-125.4286667,19.299,2.66,md,37,292,0.8342,0.24,nc,nc72067771,2017-02-01T12:38:26.830,"100km W of Ferndale, California",earthquake,6.42,10.46,0.224,25,reviewed,nc,nc
2013-09-24T02:56:16.650,40.5256667,-124.8713333,6.589,2.8,md,65,265,0.4099,0.2,nc,nc72075736,2017-02-01T14:38:25.037,"51km W of Ferndale, California",earthquake,0.6,0.99,0.139,57,reviewed,nc,nc
2013-09-24T08:16:48.290,40.5255,-124.4668333,25.689,2.57,md,18,258,0.1108,0.12,nc,nc72075946,2017-02-01T14:41:07.970,"18km WSW of Ferndale, California",earthquake,1.44,2.2,0.218,35,reviewed,nc,nc
2013-09-24T13:16:08.220,40.3721667,-125.1876667,12.091,2.6,md,32,290,0.6568,0.28,nc,nc72076021,2017-02-01T14:42:48.136,"81km WSW of Ferndale, California",earthquake,9.6,11.19,0.203,27,reviewed,nc,nc
2013-09-30T01:03:17.710,40.6103333,-124.8746667,35.439,2.94,md,17,304,0.4306,0.14,nc,nc72078856,2017-02-01T15:21:59.719,"51km W of Ferndale, California",earthquake,1.18,1.96,0.141,18,reviewed,nc,nc
2013-10-04T14:42:06.340,40.4473333,-124.1651667,27.96,3.9,mw,23,92,0.04505,0.12,nc,nc72080926,2017-03-17T22:55:14.184,"8km SSW of Rio Dell, California",earthquake,0.35,0.61,,4,reviewed,nc,nc
2013-10-08T13:22:31.880,40.3051667,-124.4876667,16.101,2.62,md,20,252,0.1559,0.22,nc,nc72083511,2017-02-01T16:26:30.387,"35km SSW of Ferndale, California",earthquake,1.23,0.74,0.252,31,reviewed,nc,nc
2013-10-08T13:25:15.540,40.2915,-124.5366667,16.641,2.57,md,18,260,0.1955,0.25,nc,nc72083516,2017-02-01T16:26:35.516,"39km SW of Ferndale, California",earthquake,1.43,1.01,0.165,15,reviewed,nc,nc
